user_id,customer_age,gender,married,has_children,home_city,home_country,home_airport,num_trips,num_sessions,user_start_date,user_end_date,active_presence_days,total_page_clicks,mean_clicks_per_session,average_session_time,cancelled_session_count,completed_flight_orders,completed_hotel_orders,aggregate_flight_spend,aggregate_hotel_spend,overall_transaction_value,avg_flight_price,avg_hotel_price,trip_revenue_avg,promo_booking_ratio,mean_savings_value,savings_per_kilometer,mean_seat_count,mean_room_quantity,avg_nights_booked,avg_flight_distance,avg_trip_timespan,booking_lead_interval,session_frequency,user_activity_lifespan,last_seen_date,conversion_ratio,total_flight_distance,total_checked_bags,checked_bag_usage_ratio,flight_hotel_mix_ratio,age_group,avg_total_sales,customer_value_per_trip,customer_value_per_session,avg_cust_lifespan,hotel_discount_proportion,flight_discount_proportion,avg_flight_discount_charges,avg_hotel_discount_charges,total_discount_proportion,avg_dollar_saved,avg_dollar_saved_per_km,booking_count,booking_rate,active_days,avg_page_clicks,avg_bags,cancellation_rate,num_flight_booked,num_hotel_booked,avg_num_seats,total_checked_bags,travel_lead_time,avg_cancel_lead_time,total_dist_flown,avg_dist_flown_incl,avg_hotel_stay,avg_hotel_rooms,avg_trip_duration,avg_session_duration,num_flights_discount_applied,num_hotel_discount_applied,num_flights_discount_offered,num_hotel_discount_offered,total_hotel_discount_charges,total_flight_discount_charges,discounted_booking_rate,avg_dist_flown,flight_to_hotel_booking_ratio,checked_bags_ratio,lifetime_customer_value,scaled_ads
512974,18.0,F,0,0,toronto,canada,YKZ,3,9,2023-01-06,2023-06-22,9,159,17.666666666666668,131.88888888888889,0,1,2,881.34,1562.0,2443.34,97.92666666666666,173.55555555555554,293.78,0.4444444444444444,32.2,0.0,0.3333333333333333,0.6666666666666666,4.0,2606.3806884321166,,169.0,9,167,2023-06-22,0.3333333333333333,7819.1420652963525,0,0.0,0.5,Student,2443.34,814.4466666666667,271.4822222222222,0.9277777777777778,0.2222222222222222,0.2222222222222222,0.24999999999999994,0.125,0.4444444444444444,0.0,0.0,3,0.3333333333333333,166.0,17.666666666666668,0.0,0.0,1,2,0.3333333333333333,0,169.0,,7819.14206529635,868.793562810706,4.0,0.6666666666666666,0.0,0 days 00:02:11.888889,1,1,1,1,32.2,0.0,0.6666666666666666,7819.14206529635,0.5,0,755.6255185185186,0.0
512976,37.0,F,0,0,los angeles,usa,LAX,5,8,2023-01-06,2023-06-18,8,159,19.875,148.25,0,4,5,3852.71,8246.0,12098.71,481.58875,1030.75,770.542,0.25,0.0,0.0,1.6,2.0,5.0,2585.67382323032,5.25,7.5,8,163,2023-06-18,0.625,12928.369116151589,2,0.5,0.8,Middle Aged,12098.71,2419.742,1512.33875,0.9055555555555556,0.0,0.25,0.15,,0.25,0.0,0.0,5,0.625,163.0,19.875,0.4,0.0,4,5,1.6,2,7.5,,12928.3691161516,1616.04613951895,5.0,2.0,5.0,0 days 00:02:28.250000,0,0,2,0,0.0,0.0,0.0,3232.0922790379,0.8,0,2191.210811111111,0.0
512984,59.0,F,0,0,spokane,usa,GEG,3,8,2023-01-06,2023-07-05,8,148,18.5,136.25,0,2,3,1012.95,1883.0,2895.95,126.61875,235.375,337.65,0.125,0.0,0.0,0.6666666666666666,1.0,2.6666666666666665,2003.1386918489466,3.5,5.5,8,180,2023-07-05,0.375,6009.4160755468365,1,0.5,0.6666666666666666,Middle Aged,2895.95,965.3166666666667,361.99375,1.0,0.0,0.125,0.1,,0.125,0.0,0.0,3,0.375,179.0,18.5,0.3333333333333333,0.0,2,3,0.6666666666666666,1,5.5,,6009.41607554684,751.177009443355,2.6666666666666665,1.0,3.0,0 days 00:02:16.250000,0,0,1,0,0.0,0.0,0.0,3004.70803777342,0.6666666666666666,0,965.3166666666667,0.0
512999,35.0,F,1,0,new york,usa,JFK,3,8,2023-01-06,2023-05-31,8,112,14.0,103.625,0,3,2,1543.25,778.0,2321.25,192.90625,97.25,514.4166666666666,0.125,0.0,0.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,2606.83810487431,3.6666666666666665,6.333333333333333,8,145,2023-05-31,0.375,7820.514314622934,2,0.6666666666666666,1.5,Middle Aged,2321.25,773.75,290.15625,0.8055555555555556,0.0,0.125,0.15,,0.125,0.0,0.0,3,0.375,144.0,14.0,0.6666666666666666,0.0,3,2,1.3333333333333333,2,6.333333333333333,,7820.51431462293,977.564289327867,1.6666666666666667,0.6666666666666666,3.0,0 days 00:01:43.625000,0,0,1,0,0.0,0.0,0.0,2606.83810487431,1.5,0,623.2986111111111,0.0
513004,42.0,F,0,0,providence,usa,PVD,4,8,2023-01-06,2023-07-06,8,161,20.125,150.5,0,4,3,1573.85,2518.0,4091.85,196.73125,314.75,393.4625,0.0,0.0,0.0,1.0,0.75,4.5,2187.0730433055023,5.5,8.0,8,181,2023-07-06,0.5,8748.292173222015,2,0.5,1.3333333333333333,Middle Aged,4091.85,1022.9625,511.48125,1.0055555555555555,0.0,0.0,,,0.0,0.0,0.0,4,0.5,181.0,20.125,0.5,0.0,4,3,1.0,2,8.0,,8748.29217322201,1093.53652165275,4.5,0.75,5.0,0 days 00:02:30.500000,0,0,0,0,0.0,0.0,0.0,2187.0730433055023,1.3333333333333333,0,1028.645625,0.0
513005,29.0,F,0,0,milwaukee,usa,MKE,1,8,2023-01-06,2023-05-19,8,95,11.875,87.875,0,1,1,22.59,195.0,217.59,2.82375,24.375,22.59,0.375,26.277,0.05228255854621298,1.0,1.0,1.0,129.622577556333,2.0,11.0,8,133,2023-05-19,0.125,129.62257755633277,1,1.0,1.0,Young Aged,217.59,217.59,27.19875,0.7388888888888889,0.125,0.375,0.16666666666666666,0.1,0.5,0.847125,0.05228255854621298,1,0.125,132.0,11.875,1.0,0.0,1,1,1.0,1,11.0,,129.622577556333,16.2028221945416,1.0,1.0,2.0,0 days 00:01:27.875000,1,1,2,0,19.5,6.777,2.0,129.622577556333,1.0,1,160.77483333333333,0.4072364741695146
513006,59.0,F,1,0,st. petersburg,usa,SPG,2,10,2023-01-06,2023-07-07,10,199,19.9,148.1,0,2,2,1328.77,1316.0,2644.77,132.877,131.6,664.385,0.4,35.2,0.0,1.5,1.5,5.0,2855.20325276156,5.0,6.5,10,182,2023-07-07,0.2,5710.406505523124,2,1.0,1.0,Middle Aged,2644.77,1322.385,264.477,1.011111111111111,0.3,0.1,0.1,0.08333333333333333,0.4,0.0,0.0,2,0.2,182.0,19.9,1.0,0.0,2,2,1.5,2,6.5,,5710.40650552312,571.040650552312,5.0,1.5,5.0,0 days 00:02:28.100000,0,1,1,2,35.2,0.0,0.5,2855.20325276156,1.0,1,1337.0781666666667,0.0
513026,42.0,F,1,0,chicago,usa,MDW,3,8,2023-01-06,2023-06-29,8,146,18.25,135.125,0,3,3,694.54,3580.0,4274.54,86.8175,447.5,231.51333333333332,0.25,30.776,0.007792565190162571,1.0,1.0,6.0,1316.4685076510266,6.666666666666667,7.333333333333333,8,174,2023-06-29,0.375,3949.405522953083,1,0.3333333333333333,1.0,Middle Aged,4274.54,1424.8466666666666,534.3175,0.9666666666666667,0.125,0.125,0.1,0.05,0.25,3.847,0.007792565190162571,3,0.375,174.0,18.25,0.3333333333333333,0.0,3,3,1.0,1,7.333333333333333,,3949.40552295308,493.675690369135,6.0,1.0,6.0,0 days 00:02:15.125000,1,0,0,1,0.0,30.776,0.3333333333333333,1316.4685076510266,1.0,0,1377.3517777777777,0.06069742684786341
513030,39.0,F,0,0,san jose,usa,SJC,3,8,2023-01-06,2023-03-22,8,98,12.25,91.5,0,3,3,606.83,2648.0,3254.83,75.85375,331.0,202.27666666666667,0.375,0.0,0.0,1.0,1.0,5.0,1241.5596913311933,5.666666666666667,8.0,8,75,2023-03-22,0.375,3724.6790739935814,0,0.0,1.0,Middle Aged,3254.83,1084.9433333333334,406.85375,0.4166666666666667,0.125,0.25,0.125,0.1,0.375,0.0,0.0,3,0.375,74.0,12.25,0.0,0.0,3,3,1.0,0,8.0,,3724.67907399358,465.584884249198,5.0,1.0,5.0,0 days 00:01:31.500000,0,0,2,1,0.0,0.0,0.0,1241.5596913311933,1.0,0,452.0597222222222,0.0
513031,47.0,F,1,1,detroit,usa,DTW,3,9,2023-01-06,2023-06-21,9,90,10.0,74.77777777777777,0,2,2,700.8,3194.0,3894.8,77.86666666666666,354.8888888888889,233.6,0.4444444444444444,0.0,0.0,0.6666666666666666,1.0,3.0,1353.9190201654333,2.0,6.0,9,166,2023-06-21,0.3333333333333333,4061.7570604962993,2,1.0,1.0,Middle Aged,3894.8,1298.2666666666667,432.75555555555553,0.9222222222222223,0.1111111111111111,0.4444444444444444,0.125,0.15,0.5555555555555556,0.0,0.0,3,0.3333333333333333,166.0,10.0,0.6666666666666666,0.0,2,2,0.6666666666666666,2,6.0,,4061.7570604963,451.306340055144,3.0,1.0,2.0,0 days 00:01:14.777778,1,0,3,1,0.0,0.0,0.3333333333333333,2030.87853024815,1.0,1,1197.2903703703703,0.0
513058,53.0,F,0,1,new york,usa,JFK,6,8,2023-01-06,2023-07-13,8,231,28.875,214.0,0,5,3,1926.31,1873.0,3799.31,240.78875,234.125,321.0516666666667,0.25,0.0,0.0,1.0,0.6666666666666666,2.0,1611.3286853895133,2.6,7.2,8,188,2023-07-13,0.75,9667.972112337084,2,0.4,1.6666666666666667,Middle Aged,3799.31,633.2183333333334,474.91375,1.0444444444444445,0.25,0.0,,0.075,0.25,0.0,0.0,6,0.75,188.0,28.875,0.3333333333333333,0.0,5,3,1.0,2,7.2,,9667.97211233708,1208.49651404214,2.0,0.6666666666666666,2.0,0 days 00:03:34,0,2,0,0,0.0,0.0,0.3333333333333333,1933.594422467416,1.6666666666666667,0,661.3613703703703,0.0
513089,40.0,F,1,0,sacramento,usa,SMF,3,8,2023-01-06,2023-06-06,8,141,17.625,131.125,0,1,3,215.62,2577.0,2792.62,26.9525,322.125,71.87333333333333,0.5,277.2,0.0,0.3333333333333333,1.0,8.666666666666666,393.08123382278336,15.0,7.0,8,151,2023-06-06,0.375,1179.2437014683517,1,1.0,0.3333333333333333,Middle Aged,2792.62,930.8733333333333,349.0775,0.8388888888888889,0.25,0.25,0.075,0.15,0.5,0.0,0.0,3,0.375,150.0,17.625,0.3333333333333333,0.0,1,3,0.3333333333333333,1,7.0,,1179.24370146835,147.405462683544,8.666666666666666,1.0,15.0,0 days 00:02:11.125000,1,1,1,1,277.2,0.0,0.6666666666666666,1179.24370146835,0.3333333333333333,1,780.8992962962963,0.0
513090,23.0,M,0,1,los angeles,usa,LAX,2,9,2023-01-06,2023-05-10,9,123,13.666666666666666,101.55555555555556,0,2,1,1329.61,65.0,1394.61,147.73444444444445,7.222222222222222,664.805,0.5555555555555556,254.8885,0.051476721349324246,1.5,0.5,0.5,2475.764707995975,7.0,115.0,9,124,2023-05-10,0.2222222222222222,4951.529415991953,3,1.5,2.0,Student,1394.61,697.305,154.95666666666668,0.6888888888888889,0.1111111111111111,0.4444444444444444,0.1125,0.15,0.5555555555555556,28.320944444444443,0.051476721349324246,2,0.2222222222222222,124.0,13.666666666666666,1.5,0.0,2,1,1.5,3,115.0,,4951.52941599195,550.169935110217,0.5,0.5,7.0,0 days 00:01:41.555556,2,0,2,1,0.0,490.3985,1.0,2475.764707995975,2.0,1,480.36566666666664,0.4009596907078647
513091,72.0,F,1,0,san diego,usa,SAN,0,9,2023-01-06,2023-07-08,9,93,10.333333333333334,78.44444444444444,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.2222222222222222,0.0,,,,,,,,9,183,2023-07-08,0.0,0.0,0,,,Senior,0.0,,0.0,1.0166666666666666,0.0,0.2222222222222222,0.075,,0.2222222222222222,0.0,,0,0.0,183.0,10.333333333333334,0.0,0.0,0,0,0.0,0,,,0.0,0.0,,,0.0,0 days 00:01:18.444444,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0,,
513093,56.0,F,0,0,charlotte,usa,CLT,4,8,2023-01-06,2023-07-20,8,137,17.125,126.625,0,2,4,695.82,11995.0,12690.82,86.9775,1499.375,173.955,0.375,200.5,0.0,0.5,1.25,4.5,1073.7633986490775,2.0,8.0,8,195,2023-07-20,0.5,4295.05359459631,0,0.0,0.5,Middle Aged,12690.82,3172.705,1586.3525,1.0833333333333333,0.25,0.25,0.2,0.1,0.5,0.0,0.0,4,0.5,195.0,17.125,0.0,0.0,2,4,0.5,0,8.0,,4295.05359459631,536.881699324539,4.5,1.25,2.0,0 days 00:02:06.625000,1,1,1,1,200.5,0.0,0.5,2147.526797298155,0.5,0,3437.097083333333,0.0
513096,31.0,F,1,1,dallas,usa,DAL,2,8,2023-01-06,2023-05-16,8,76,9.5,71.25,0,2,1,1047.79,552.0,1599.79,130.97375,69.0,523.895,0.25,0.0,0.0,1.5,0.5,1.5,2034.964904715075,2.0,10.0,8,130,2023-05-16,0.25,4069.9298094301503,3,1.5,2.0,Young Aged,1599.79,799.895,199.97375,0.7222222222222222,0.125,0.125,0.05,0.15,0.25,0.0,0.0,2,0.25,130.0,9.5,1.5,0.0,2,1,1.5,3,10.0,,4069.92980943015,508.741226178769,1.5,0.5,2.0,0 days 00:01:11.250000,0,0,1,1,0.0,0.0,0.0,2034.964904715075,2.0,1,577.7019444444444,0.0
513103,33.0,F,0,1,philadelphia,usa,PHL,3,8,2023-01-06,2023-03-27,8,130,16.25,123.0,0,3,3,1833.92,1593.0,3426.92,229.24,199.125,611.3066666666666,0.375,29.593,0.0035259663462011933,1.3333333333333333,1.3333333333333333,3.3333333333333335,2797.62549179205,4.0,9.333333333333334,8,80,2023-03-27,0.375,8392.876475376152,1,0.3333333333333333,1.0,Young Aged,3426.92,1142.3066666666666,428.365,0.4444444444444444,0.0,0.375,0.1,,0.375,3.699125,0.0035259663462011933,3,0.375,80.0,16.25,0.3333333333333333,0.0,3,3,1.3333333333333333,1,9.333333333333334,,8392.87647537615,1049.10955942202,3.3333333333333335,1.3333333333333333,4.0,0 days 00:02:03,1,0,2,0,0.0,29.593,0.3333333333333333,2797.62549179205,1.0,0,507.6918518518519,0.027464266149066413
513126,37.0,F,0,0,san diego,usa,SAN,5,8,2023-01-06,2023-07-05,8,133,16.625,124.625,0,5,5,1635.94,3102.0,4737.94,204.4925,387.75,327.188,0.375,121.528,0.010401393290820338,1.0,1.0,4.8,2336.76386618808,6.5,7.4,8,180,2023-07-05,0.625,11683.819330940358,2,0.4,1.0,Middle Aged,4737.94,947.588,592.2425,1.0,0.0,0.375,0.15,,0.375,15.191,0.010401393290820338,5,0.625,180.0,16.625,0.4,0.0,5,5,1.0,2,7.4,,11683.8193309404,1460.47741636754,4.8,1.0,6.0,0 days 00:02:04.625000,2,0,1,0,0.0,121.528,0.4,2336.76386618808,1.0,0,947.588,0.0810179694335356
513138,18.0,F,0,1,seattle,usa,BFI,0,8,2023-01-06,2023-06-08,8,62,7.75,55.875,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.125,0.0,,,,,,,,8,153,2023-06-08,0.0,0.0,0,,,Student,0.0,,0.0,0.85,0.125,0.0,,0.1,0.125,0.0,,0,0.0,153.0,7.75,0.0,0.0,0,0,0.0,0,,,0.0,0.0,,,0.0,0 days 00:00:55.875000,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,,
513164,43.0,F,0,0,mobile,usa,BFM,2,8,2023-01-06,2023-04-05,8,75,9.375,70.75,0,2,1,309.77,500.0,809.77,38.72125,62.5,154.885,0.375,0.0,0.0,1.0,0.5,2.5,1353.63561607891,18.0,8.0,8,89,2023-04-05,0.25,2707.271232157819,0,0.0,2.0,Middle Aged,809.77,404.885,101.22125,0.49444444444444446,0.375,0.0,,0.08333333333333333,0.375,0.0,0.0,2,0.25,89.0,9.375,0.0,0.0,2,1,1.0,0,8.0,,2707.27123215782,338.408904019727,2.5,0.5,18.0,0 days 00:01:10.750000,0,1,0,2,0.0,0.0,0.5,1353.63561607891,2.0,0,200.19313888888888,0.0
513206,49.0,M,0,0,orlando,usa,MCO,0,8,2023-01-06,2023-04-30,8,54,6.75,50.5,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.25,0.0,,,,,,,,8,114,2023-04-30,0.0,0.0,0,,,Middle Aged,0.0,,0.0,0.6333333333333333,0.0,0.25,0.15,,0.25,0.0,,0,0.0,114.0,6.75,0.0,0.0,0,0,0.0,0,,,0.0,0.0,,,0.0,0 days 00:00:50.500000,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0,,
513216,39.0,F,1,0,new york,usa,JFK,4,9,2023-01-06,2023-05-14,9,218,24.22222222222222,180.33333333333334,0,4,3,1119.9,1834.0,2953.9,124.43333333333334,203.77777777777777,279.975,0.3333333333333333,23.654,0.0038446697628019564,1.0,0.75,3.75,1538.10349518558,4.25,7.25,9,128,2023-05-14,0.4444444444444444,6152.413980742316,2,0.5,1.3333333333333333,Middle Aged,2953.9,738.475,328.2111111111111,0.7111111111111111,0.1111111111111111,0.2222222222222222,0.075,0.05,0.3333333333333333,2.628222222222222,0.0038446697628019564,4,0.4444444444444444,128.0,24.22222222222222,0.5,0.0,4,3,1.0,2,7.25,,6152.41398074232,683.601553415813,3.75,0.75,4.0,0 days 00:03:00.333333,1,1,1,0,0.0,23.654,0.5,1538.10349518558,1.3333333333333333,0,525.1377777777777,0.029946693545337622
513220,46.0,F,0,0,indianapolis,usa,IND,5,8,2023-01-06,2023-06-28,8,196,24.5,181.0,0,5,5,1300.85,6497.0,7797.85,162.60625,812.125,260.17,0.5,196.631,0.012656056519831245,1.0,1.0,3.6,1392.708698193696,4.2,8.6,8,173,2023-06-28,0.625,6963.543490968475,2,0.4,1.0,Middle Aged,7797.85,1559.57,974.73125,0.9611111111111111,0.25,0.375,0.08333333333333333,0.125,0.625,11.016375,0.012656056519831245,5,0.625,173.0,24.5,0.4,0.0,5,5,1.0,2,8.6,,6963.54349096848,870.442936371059,3.6,1.0,4.0,0 days 00:03:01,3,1,0,1,108.5,88.131,0.8,1392.708698193696,1.0,0,1498.9200555555556,0.09857987017736525
513221,32.0,F,0,0,kansas city,usa,MCI,1,8,2023-01-06,2023-04-30,8,109,13.625,99.75,0,1,1,747.21,1274.0,2021.21,93.40125,159.25,747.21,0.5,0.0,0.0,2.0,2.0,7.0,2169.79011565478,7.0,6.0,8,114,2023-04-30,0.125,2169.7901156547764,0,0.0,1.0,Young Aged,2021.21,2021.21,252.65125,0.6333333333333333,0.25,0.25,0.05,0.27499999999999997,0.5,0.0,0.0,1,0.125,114.0,13.625,0.0,0.0,1,1,2.0,0,6.0,,2169.79011565478,271.223764456847,7.0,2.0,7.0,0 days 00:01:39.750000,0,0,2,2,0.0,0.0,0.0,2169.79011565478,1.0,0,1280.0996666666667,0.0
513227,64.0,F,1,0,new york,usa,LGA,2,10,2023-01-06,2023-06-22,10,175,17.5,131.3,0,2,2,1023.9,1398.0,2421.9,102.39,139.8,511.95,0.4,0.0,0.0,1.0,1.0,4.0,3003.4947798846,4.0,7.0,10,167,2023-06-22,0.2,6006.989559769201,0,0.0,1.0,Senior,2421.9,1210.95,242.19,0.9277777777777778,0.2,0.2,0.075,0.075,0.4,0.0,0.0,2,0.2,166.0,17.5,0.0,0.0,2,2,1.0,0,7.0,,6006.9895597692,600.69895597692,4.0,1.0,4.0,0 days 00:02:11.300000,0,0,2,2,0.0,0.0,0.0,3003.4947798846,1.0,0,1123.4925,0.0
513233,40.0,F,1,1,riverside,usa,RIV,3,9,2023-01-06,2023-06-14,9,113,12.555555555555555,93.0,0,2,3,734.81,2823.0,3557.81,81.64555555555556,313.6666666666667,244.93666666666667,0.2222222222222222,15.45,0.0,0.6666666666666666,1.6666666666666667,3.0,1483.19695827127,3.5,7.0,9,159,2023-06-14,0.3333333333333333,4449.590874813814,2,1.0,0.6666666666666666,Middle Aged,3557.81,1185.9366666666667,395.3122222222222,0.8833333333333333,0.1111111111111111,0.1111111111111111,0.05,0.05,0.2222222222222222,0.0,0.0,3,0.3333333333333333,159.0,12.555555555555555,0.6666666666666666,0.0,2,3,0.6666666666666666,2,7.0,,4449.59087481381,494.398986090424,3.0,1.6666666666666667,3.0,0 days 00:01:33,0,1,1,0,15.45,0.0,0.3333333333333333,2224.795437406905,0.6666666666666666,1,1047.577388888889,0.0
513236,44.0,F,1,1,philadelphia,usa,PNE,8,8,2023-01-06,2023-07-05,8,168,21.0,156.875,0,6,8,3306.79,10126.0,13432.79,413.34875,1265.75,413.34875,0.125,99.0,0.0,1.25,1.625,4.625,1274.65891179185,4.0,7.166666666666667,8,180,2023-07-05,1.0,10197.2712943348,1,0.16666666666666666,0.75,Middle Aged,13432.79,1679.09875,1679.09875,1.0,0.125,0.0,,0.05,0.125,0.0,0.0,8,1.0,180.0,21.0,0.125,0.0,6,8,1.25,1,7.166666666666667,,10197.2712943348,1274.65891179185,4.625,1.625,4.0,0 days 00:02:36.875000,0,1,0,0,99.0,0.0,0.125,1699.5452157224668,0.75,0,1679.09875,0.0
513237,37.0,F,1,1,toronto,canada,YZD,2,8,2023-01-06,2023-04-04,8,139,17.375,130.625,0,1,2,588.8,1641.0,2229.8,73.6,205.125,294.4,0.25,0.0,0.0,0.5,1.0,4.5,1656.36750536624,3.0,6.0,8,88,2023-04-04,0.25,3312.7350107324764,0,0.0,0.5,Middle Aged,2229.8,1114.9,278.725,0.4888888888888889,0.125,0.125,0.05,0.15,0.25,0.0,0.0,2,0.25,87.0,17.375,0.0,0.0,1,2,0.5,0,6.0,,3312.73501073248,414.09187634156,4.5,1.0,3.0,0 days 00:02:10.625000,1,0,0,1,0.0,0.0,0.5,3312.73501073248,0.5,0,545.0622222222222,0.0
513241,37.0,F,0,1,las vegas,usa,LAS,0,8,2023-01-06,2023-06-20,8,50,6.25,46.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.375,0.0,,,,,,,,8,165,2023-06-20,0.0,0.0,0,,,Middle Aged,0.0,,0.0,0.9166666666666666,0.125,0.25,0.2,0.15,0.375,0.0,,0,0.0,165.0,6.25,0.0,0.0,0,0,0.0,0,,,0.0,0.0,,,0.0,0 days 00:00:46,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0,,
513242,30.0,F,0,0,detroit,usa,DTW,2,10,2023-01-06,2023-07-14,10,122,12.2,90.6,0,2,2,1016.84,1473.0,2489.84,101.684,147.3,508.42,0.4,142.148,0.02708068759114537,1.0,1.0,4.0,2624.52715651279,4.5,7.0,10,189,2023-07-14,0.2,5249.054313025583,0,0.0,1.0,Young Aged,2489.84,1244.92,248.984,1.05,0.0,0.4,0.125,,0.4,14.2148,0.02708068759114537,2,0.2,189.0,12.2,0.0,0.0,2,2,1.0,0,7.0,,5249.05431302558,524.905431302558,4.0,1.0,4.0,0 days 00:01:30.600000,2,0,2,0,0.0,142.148,1.0,2624.52715651279,1.0,0,1307.166,0.2109354254910117
513259,55.0,F,1,0,seattle,usa,SEA,3,8,2023-01-06,2023-04-17,8,140,17.5,130.25,0,3,2,1273.15,4233.0,5506.15,159.14375,529.125,424.3833333333333,0.375,0.0,0.0,1.0,0.6666666666666666,3.6666666666666665,2381.9635000117432,5.666666666666667,8.333333333333334,8,101,2023-04-17,0.375,7145.890500035232,1,0.3333333333333333,1.5,Middle Aged,5506.15,1835.3833333333334,688.26875,0.5611111111111111,0.25,0.25,0.175,0.1,0.5,0.0,0.0,3,0.375,101.0,17.5,0.3333333333333333,0.0,3,2,1.0,1,8.333333333333334,,7145.89050003523,893.236312504404,3.6666666666666665,0.6666666666666666,5.0,0 days 00:02:10.250000,0,0,2,2,0.0,0.0,0.0,2381.9635000117432,1.5,0,1029.8539814814815,0.0
513261,61.0,F,1,1,new york,usa,JFK,0,9,2023-01-06,2023-05-16,9,114,12.666666666666666,93.88888888888889,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.1111111111111111,0.0,,,,,,,,9,130,2023-05-16,0.0,0.0,0,,,Senior,0.0,,0.0,0.7222222222222222,0.1111111111111111,0.0,,0.1,0.1111111111111111,0.0,,0,0.0,130.0,12.666666666666666,0.0,0.0,0,0,0.0,0,,,0.0,0.0,,,0.0,0 days 00:01:33.888889,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,,
513289,36.0,F,0,0,calgary,canada,YYC,1,8,2023-01-06,2023-05-09,8,124,15.5,115.375,0,1,1,189.31,1311.0,1500.31,23.66375,163.875,189.31,0.5,0.0,0.0,1.0,1.0,3.0,2343.0408904322,,9.0,8,123,2023-05-09,0.125,2343.040890432204,0,0.0,1.0,Middle Aged,1500.31,1500.31,187.53875,0.6833333333333333,0.375,0.125,0.05,0.11666666666666667,0.5,0.0,0.0,1,0.125,122.0,15.5,0.0,0.0,1,1,1.0,0,9.0,,2343.0408904322,292.880111304025,3.0,1.0,0.0,0 days 00:01:55.375000,0,0,1,3,0.0,0.0,0.0,2343.0408904322,1.0,0,1025.2118333333333,0.0
513296,39.0,F,0,0,columbus,usa,CMH,3,8,2023-01-06,2023-06-01,8,200,25.0,184.125,0,3,3,1027.75,3042.0,4069.75,128.46875,380.25,342.5833333333333,0.25,0.0,0.0,1.3333333333333333,1.3333333333333333,3.3333333333333335,1433.1017794649067,4.0,7.666666666666667,8,146,2023-06-01,0.375,4299.3053383947245,0,0.0,1.0,Middle Aged,4069.75,1356.5833333333333,508.71875,0.8111111111111111,0.125,0.25,0.175,0.05,0.375,0.0,0.0,3,0.375,146.0,25.0,0.0,0.0,3,3,1.3333333333333333,0,7.666666666666667,,4299.30533839472,537.413167299341,3.3333333333333335,1.3333333333333333,4.0,0 days 00:03:04.125000,0,0,2,1,0.0,0.0,0.0,1433.1017794649067,1.0,0,1100.3398148148149,0.0
513317,56.0,F,1,0,dallas,usa,DAL,1,8,2023-01-06,2023-06-14,8,135,16.875,127.0,0,1,0,73.87,0.0,73.87,9.23375,0.0,73.87,0.375,3.6935,0.009387666900772435,1.0,,,393.441740002097,2.0,11.0,8,159,2023-06-14,0.125,393.441740002097,0,0.0,,Middle Aged,73.87,73.87,9.23375,0.8833333333333333,0.25,0.375,0.11666666666666667,0.1,0.625,0.4616875,0.009387666900772435,1,0.125,159.0,16.875,0.0,0.0,1,0,1.0,0,11.0,,393.441740002097,49.1802175002621,,,2.0,0 days 00:02:07,1,0,2,2,0.0,3.6935,1.0,393.441740002097,0.0,0,65.25183333333334,0.07312190672476825
513322,52.0,F,0,0,new york,usa,LGA,3,9,2023-01-06,2023-07-04,9,163,18.11111111111111,135.11111111111111,0,3,3,1703.66,1161.0,2864.66,189.29555555555555,129.0,567.8866666666667,0.0,0.0,0.0,1.0,1.0,2.0,3116.07445800467,2.6666666666666665,9.666666666666666,9,179,2023-07-04,0.3333333333333333,9348.22337401401,3,1.0,1.0,Middle Aged,2864.66,954.8866666666667,318.29555555555555,0.9944444444444445,0.0,0.0,,,0.0,0.0,0.0,3,0.3333333333333333,178.0,18.11111111111111,1.0,0.0,3,3,1.0,3,9.666666666666666,,9348.22337401401,1038.69148600156,2.0,1.0,2.0,0 days 00:02:15.111111,0,0,0,0,0.0,0.0,0.0,3116.07445800467,1.0,1,949.5817407407408,0.0
513338,55.0,F,1,0,oklahoma city,usa,OKC,3,8,2023-01-06,2023-05-15,8,111,13.875,102.875,0,3,3,1010.93,766.0,1776.93,126.36625,95.75,336.9766666666667,0.375,0.0,0.0,1.0,1.0,2.0,1952.7367881763867,3.0,7.333333333333333,8,129,2023-05-15,0.375,5858.21036452916,0,0.0,1.0,Middle Aged,1776.93,592.31,222.11625,0.7166666666666667,0.125,0.375,0.18333333333333332,0.05,0.5,0.0,0.0,3,0.375,128.0,13.875,0.0,0.0,3,3,1.0,0,7.333333333333333,,5858.21036452916,732.276295566145,2.0,1.0,3.0,0 days 00:01:42.875000,0,0,3,1,0.0,0.0,0.0,1952.7367881763867,1.0,0,424.48883333333333,0.0
